N,Time (ms)
7171,58617
7172,58656
7173,58656
7174,58656
7175,58695
7176,58617
7177,58695
7178,58695
7179,58695
7180,58773
7181,58773
7182,58734
7183,58734
7184,58695
7185,58734
7186,58812
7187,58695
7188,58773
7189,58734
7190,58812
7191,58812
7192,65403
7193,59943
7194,59163
7195,59163
7196,58851
7197,58773
7198,58773
7199,58851
7200,58851
7201,58890
7202,58890
7203,58890
7204,58929
7205,58929
7206,58851
7207,58890
7208,58890
7209,59904
7210,59085
7211,59397
7212,59787
7213,59514
7214,59202
7215,59085
7216,58851
7217,58890
7218,59085
7219,65793
7220,67587
7221,68835
7222,66027
7223,60177
7224,59826
7225,60606
7226,60021
7227,59358
7228,60021
7229,59475
7230,59436
7231,59475
7232,60528
7233,201279
7234,59592
7235,59475
7236,59475
7237,59553
7238,59592
7239,59553
7240,59553
7241,59553
7242,59631
7243,61698
7244,59787
7245,60567
7246,59631
7247,59592
7248,59553
7249,59631
7250,60255
7251,61347
7252,137787
7253,59631
7254,59592
7255,59670
7256,59670
7257,59670
7258,62049
7259,60489
7260,60216
7261,60021
7262,60606
7263,60489
7264,60177
7265,60372
7266,60450
7267,61698
7268,60216
7269,60294
7270,60060
7271,60489
7272,60450
7273,60372
7274,59787
7275,59826
7276,59865
7277,59865
7278,59826
7279,59787
7280,59865
7281,59904
7282,59826
7283,59865
7284,59904
7285,59865
7286,59943
7287,59904
7288,59904
7289,59904
7290,59904
7291,59904
7292,59943
7293,60060
7294,59982
7295,59982
7296,59982
7297,60021
7298,60060
7299,60021
7300,60060
7301,60021
7302,60060
7303,60021
7304,60099
7305,60060
7306,60060
7307,60099
7308,60099
7309,60060
7310,60138
7311,60099
7312,60138
7313,60177
7314,60099
7315,81198
7316,60216
7317,61113
7318,60177
7319,60216
7320,60216
7321,60216
7322,60216
7323,60255
7324,60255
7325,60255
7326,60255
7327,60294
7328,61113
7329,60255
7330,60372
7331,60255
7332,60294
7333,60333
7334,60333
7335,60255
7336,61971
7337,68952
7338,59982
7339,60021
7340,59982
7341,59982
7342,60060
7343,60060
7344,60060
7345,60021
7346,60021
7347,60099
7348,60021
7349,60060
7350,60060
7351,60138
7352,60060
7353,60099
7354,60060
7355,60138
7356,60099
7357,60099
7358,60138
7359,60177
7360,60138
7361,60177
7362,60177
7363,60177
7364,60216
7365,60177
7366,60216
7367,60216
7368,60216
7369,60255
7370,60255
7371,60294
7372,60216
7373,60294
7374,60294
7375,60294
7376,60294
7377,60333
7378,91026
7379,60372
7380,60372
7381,60372
7382,60957
7383,60606
7384,62595
7385,60957
7386,61386
7387,61191
7388,92918
7389,60450
7390,60606
7391,60801
7392,61074
7393,61035
7394,67041
7395,72111
7396,71175
7397,66963
7398,61464
7399,61386
7400,61425
7401,61425
7402,61425
7403,61464
7404,61425
7405,61464
7406,61425
7407,61425
7408,61542
7409,61425
7410,61503
7411,61464
7412,61464
7413,61542
7414,63921
7415,61191
7416,61386
7417,61308
7418,61737
7419,61815
7420,61542
7421,61152
7422,61542
7423,61269
7424,61698
7425,61620
7426,62712
7427,61737
7428,61464
7429,61191
7430,69771
7431,61620
7432,61074
7433,61035
7434,61230
7435,72735
7436,63960
7437,61308
7438,63024
7439,62712
7440,61269
7441,61386
7442,61503
7443,62907
7444,61815
7445,61035
7446,60801
7447,82329
7448,61854
7449,61854
7450,61776
7451,63024
7452,61815
7453,61854
7454,61854
7455,61932
7456,61893
7457,61932
7458,61971
7459,61932
7460,61932
7461,61971
7462,61971
7463,61971
7464,61971
7465,62010
7466,62010
7467,62010
7468,62010
7469,61971
7470,61971
7471,62010
7472,62010
7473,62790
7474,61698
7475,62283
7476,62049
7477,62088
7478,62049
7479,62127
7480,62088
7481,62088
7482,62127
7483,62166
7484,62127
7485,62166
7486,63102
7487,62868
7488,61776
7489,61815
7490,62478
7491,62010
7492,61776
7493,62361
7494,62010
7495,62166
7496,70083
7497,62322
7498,62088
7499,62478
7500,62751
7501,62478
7502,63492
7503,62478
7504,62283
7505,62283
7506,62283
7507,62361
7508,62361
7509,62361
7510,62361
7511,62400
7512,62322
7513,62400
7514,63609
7515,62361
7516,62400
7517,62439
7518,62361
7519,62439
7520,62478
7521,62478
7522,62478
7523,62439
7524,62478
7525,62439
7526,62439
7527,62478
7528,64350
7529,62439
7530,62283
7531,75738
7532,76089
7533,76167
7534,77142
7535,76440
7536,77220
7537,76596
7538,76635
7539,76986
7540,77025
7541,76752
7542,77064
7543,76986
7544,76635
7545,77259
7546,77961
7547,77415
7548,77298
7549,78000
7550,78429
7551,77961
7552,101030
7553,63219
7554,63180
7555,63336
7556,63687
7557,63531
7558,63804
7559,63921
7560,63843
7561,63492
7562,63492
7563,63570
7564,64038
7565,63687
7566,63882
7567,63960
7568,63531
7569,64467
7570,73320
7571,72969
7572,63219
7573,63180
7574,63414
7575,63336
7576,63453
7577,63297
7578,63648
7579,63336
7580,63882
7581,64116
7582,64155
7583,63960
7584,63921
7585,64038
7586,64311
7587,63453
7588,63453
7589,63336
7590,63336
7591,63648
7592,63570
7593,63570
7594,63570
7595,63882
7596,63843
7597,64389
7598,64155
7599,64155
7600,63726
7601,64350
7602,64038
7603,63882
7604,63687
7605,63726
7606,63687
7607,63843
7608,63882
7609,63414
7610,82640
7611,62556
7612,62439
7613,62166
7614,62517
7615,62478
7616,62205
7617,62478
7618,63024
7619,62673
7620,62634
7621,62673
7622,62634
7623,62712
7624,62634
7625,62712
7626,62751
7627,62712
7628,62712
7629,62712
7630,62751
7631,62751
7632,62790
7633,62790
7634,62790
7635,62790
7636,62829
7637,62751
7638,62790
7639,62790
7640,62790
7641,62868
7642,62829
7643,62868
7644,62907
7645,62868
7646,62868
7647,62907
7648,62829
7649,62907
7650,62868
7651,62946
7652,62985
7653,62907
7654,62985
7655,62946
7656,62907
7657,63531
7658,63219
7659,62946
7660,63648
7661,63297
7662,62985
7663,63024
7664,63024
7665,63063
7666,63063
7667,63102
7668,63024
7669,63063
7670,79678
7671,63414
7672,63102
7673,63063
7674,63141
7675,63102
7676,63180
7677,63141
7678,63063
7679,63180
7680,63219
7681,63180
7682,63141
7683,63180
7684,63180
7685,64233
7686,63531
7687,63219
7688,63219
7689,63219
7690,63258
7691,63258
7692,63258
7693,63219
7694,63258
7695,63297
7696,65910
7697,63687
7698,63297
7699,63765
7700,63570
7701,63999
7702,63648
7703,63297
7704,63297
7705,63336
7706,63375
7707,64779
7708,63375
7709,63453
7710,63375
7711,63375
7712,63336
7713,63453
7714,63453
7715,63453
7716,63453
7717,63414
7718,64662
7719,63726
7720,63492
7721,63453
7722,63492
7723,63531
7724,63531
7725,63492
7726,63531
7727,63492
7728,63531
7729,63531
7730,81998
7731,64116
7732,63648
7733,63648
7734,64701
7735,64077
7736,64701
7737,63999
7738,63570
7739,63648
7740,63609
7741,64740
7742,64038
7743,63687
7744,63726
7745,63687
7746,63726
7747,64857
7748,63648
7749,63726
7750,63687
7751,63765
7752,63765
7753,63726
7754,63804
7755,63804
7756,63804
7757,63804
7758,63765
7759,63843
7760,63804
7761,63843
7762,63843
7763,63804
7764,63843
7765,63882
7766,63843
7767,63843
7768,63882
7769,63882
7770,63882
7771,63882
7772,63882
7773,63921
7774,63921
7775,63921
7776,65013
7777,64194
7778,66144
7779,64350
7780,64701
7781,64389
7782,209196
7783,63960
7784,64038
7785,64038
7786,63999
7787,68523
7788,64077
7789,64038
7790,64077
7791,64116
7792,64077
7793,64116
7794,64116
7795,64116
7796,64116
7797,64077
7798,64194
7799,64116
7800,64155
7801,64116
7802,64194
7803,64233
7804,64194
7805,64194
7806,65481
7807,64194
7808,64194
7809,64233
7810,64233
7811,64233
7812,64272
7813,64272
7814,65715
7815,64701
7816,64428
7817,64428
7818,64740
7819,64818
7820,64779
7821,64857
7822,66066
7823,64974
7824,64623
7825,64623
7826,66339
7827,64779
7828,66456
7829,146297
7830,65013
7831,66612
7832,64545
7833,64935
7834,65130
7835,65091
7836,64740
7837,64584
7838,64935
7839,65286
7840,66534
7841,65598
7842,65091
7843,64935
7844,87839
7845,64584
7846,64506
7847,64545
7848,64545
7849,64896
7850,64584
7851,64584
7852,64623
7853,64623
7854,64506
7855,64857
7856,64623
7857,64545
7858,64623
7859,66066
7860,64623
7861,64974
7862,64623
7863,64662
7864,64584
7865,66105
7866,64662
7867,64662
7868,64623
7869,64779
7870,64740
7871,64662
7872,64662
7873,66222
7874,64779
7875,65988
7876,65091
7877,64818
7878,64818
7879,64896
7880,64740
7881,66183
7882,64818
7883,66300
7884,64818
7885,64896
7886,64896
7887,64935
7888,64857
7889,64779
7890,64896
7891,64896
7892,66300
7893,64935
7894,64896
7895,64935
7896,64974
7897,65013
7898,64935
7899,65013
7900,65013
7901,64974
7902,64974
7903,81002
7904,65013
7905,65130
7906,65013
7907,64935
7908,65091
7909,65013
7910,65091
7911,65052
7912,65052
7913,65013
7914,65052
7915,65052
7916,65130
7917,65091
7918,65169
7919,65169
7920,65091
7921,65169
7922,69927
7923,75621
7924,70317
7925,65208
7926,65208
7927,65169
7928,65208
7929,65208
7930,65208
7931,65208
7932,65247
7933,65208
7934,65247
7935,65208
7936,65247
7937,65286
7938,65286
7939,65286
7940,65325
7941,65286
7942,65286
7943,65247
7944,65364
7945,65286
7946,65364
7947,65364
7948,66729
7949,66768
7950,65442
7951,65364
7952,65403
7953,65403
7954,65364
7955,65364
7956,65403
7957,65403
7958,65403
7959,65442
7960,65481
7961,71331
7962,65520
7963,65442
7964,65520
7965,65481
7966,65481
7967,65520
7968,65520
7969,65520
7970,65520
7971,65520
7972,65598
7973,65559
7974,65559
7975,65559
7976,65559
7977,65949
7978,72696
7979,76206
7980,67899
7981,65637
7982,65598
7983,65676
7984,65637
7985,65676
7986,65715
7987,65676
7988,65637
7989,65715
7990,65676
7991,65793
7992,65754
7993,65676
7994,65754
7995,65793
7996,65715
7997,65715
7998,65754
7999,65793
8000,65793
8001,65754
8002,65754
8003,65832
8004,65754
8005,65832
8006,65832
8007,65793
8008,65832
8009,65871
8010,94088
8011,66807
8012,66534
8013,66534
8014,66495
8015,66495
8016,66573
8017,66534
8018,89427
8019,66573
8020,66534
8021,66573
8022,66573
8023,66573
8024,66612
8025,66612
8026,66651
8027,66612
8028,66612
8029,66651
8030,66651
8031,66651
8032,66612
8033,66690
8034,66690
8035,66690
8036,66690
8037,66729
8038,66729
8039,66768
8040,66729
8041,66768
8042,66807
8043,66768
8044,66807
8045,66807
8046,66768
8047,66807
8048,66768
8049,66807
8050,66807
8051,66846
8052,66807
8053,66846
8054,66846
8055,66846
8056,66885
8057,66885
8058,66924
8059,66885
8060,66885
8061,66885
8062,66924
8063,66924
8064,66924
8065,66924
8066,66963
8067,66963
8068,66963
8069,67041
8070,67002
8071,66963
8072,67002
8073,66963
8074,67041
8075,90110
8076,73710
8077,66417
8078,66417
8079,66417
8080,66495
8081,66495
8082,66768
8083,66495
8084,66456
8085,66495
8086,66573
8087,66534
8088,66534
8089,67704
8090,66573
8091,66573
8092,66456
8093,66495
8094,68016
8095,67977
8096,67938
8097,66573
8098,66651
8099,68016
8100,66573
8101,66651
8102,66573
8103,66573
8104,66651
8105,66612
8106,66612
8107,66612
8108,66768
8109,66690
8110,66690
8111,66651
8112,66612
8113,66690
8114,66651
8115,66651
8116,66690
8117,66729
8118,66690
8119,66729
8120,66729
8121,66729
8122,66768
8123,66729
8124,66807
8125,66768
8126,66768
8127,66768
8128,66885
8129,66846
8130,66885
8131,85214
8132,131294
8133,67197
8134,74568
8135,69342
8136,68445
8137,67353
8138,67977
8139,67704
8140,68289
8141,67977
8142,68484
8143,67470
8144,66885
8145,67587
8146,67470
8147,67197
8148,67314
8149,67587
8150,67509
8151,67548
8152,67821
8153,68367
8154,68406
8155,67938
8156,67470
8157,66807
8158,67002
8159,68835
8160,68250
8161,67860
8162,68016
8163,68055
8164,67743
8165,67821
8166,68055
8167,67743
8168,68211
8169,67743
8170,67704
8171,67548
8172,68016
8173,69303
8174,68640
8175,67470
8176,68796
8177,68055
8178,67899
8179,68250
8180,68679
8181,69342
8182,84084
8183,84318
8184,95453
8185,67431
8186,69654
8187,66963
8188,67119
8189,67782
8190,67353
8191,68523
8192,69303
8193,67431
8194,67392
8195,67470
8196,67431
8197,68796
8198,67704
8199,67431
8200,68679
8201,67392
8202,67431
8203,67470
8204,67743
8205,67470
8206,67470
8207,67587
8208,67509
8209,67509
8210,67587
8211,67548
8212,67548
8213,67587
8214,68757
8215,69381
8216,67938
8217,67743
8218,68367
8219,68445
8220,68172
8221,69615
8222,67938
8223,69732
8224,68133
8225,68913
8226,69264
8227,68133
8228,68445
8229,69615
8230,68211
8231,67899
8232,68133
8233,68211
8234,68250
8235,68211
8236,68874
8237,68796
8238,68718
8239,94360
8240,67821
8241,67743
8242,67704
8243,67860
8244,67821
8245,67782
8246,67743
8247,67860
8248,67821
8249,67782
8250,67860
8251,67938
8252,67899
8253,67821
8254,67899
8255,67899
8256,68172
8257,67860
8258,67899
8259,67899
8260,67860
8261,67938
8262,68172
8263,68016
8264,67977
8265,68016
8266,67977
8267,68016
8268,68289
8269,68133
8270,68016
8271,68016
8272,67977
8273,67977
8274,68055
8275,69069
8276,68133
8277,67938
8278,68445
8279,68523
8280,68523
8281,68523
8282,68016
8283,68094
8284,68172
8285,68055
8286,68055
8287,68055
8288,68133
8289,68172
8290,68250
8291,68094
8292,68211
8293,68094
8294,92216
8295,68328
8296,68211
8297,69927
8298,68289
8299,68250
8300,68328
8301,68289
8302,68250
8303,68172
8304,68250
8305,68250
8306,68250
8307,68289
8308,68289
8309,68289
8310,78039
8311,77961
8312,68328
8313,68328
8314,68328
8315,68406
8316,68367
8317,68406
8318,68367
8319,68484
8320,68406
8321,68445
8322,68484
8323,68445
8324,68406
8325,68445
8326,68406
8327,68484
8328,68406
8329,68484
8330,68445
8331,68523
8332,68484
8333,68523
8334,68523
8335,68562
8336,68523
8337,68562
8338,68523
8339,68601
8340,68562
8341,68601
8342,68601
8343,68601
8344,68601
8345,68679
8346,68601
8347,70083
8348,68601
8349,87614
8350,69147
8351,69069
8352,69303
8353,69615
8354,69888
8355,69654
8356,69654
8357,69693
8358,69693
8359,69615
8360,69381
8361,69888
8362,69693
8363,69888
8364,70434
8365,69771
8366,80379
8367,79014
8368,68913
8369,68913
8370,68874
8371,68835
8372,68796
8373,68796
8374,68913
8375,68874
8376,68874
8377,68835
8378,68991
8379,68874
8380,68913
8381,68874
8382,68913
8383,68952
8384,68952
8385,68991
8386,68913
8387,68991
8388,68991
8389,68952
8390,68913
8391,69069
8392,69030
8393,69030
8394,69069
8395,68991
8396,69069
8397,68991
8398,70434
8399,70668
8400,69069
8401,69186
8402,69069
8403,74412
8404,70044
8405,69459
8406,69147
8407,69186
8408,69147
8409,69186
8410,69147
8411,69186
8412,69186
8413,69147
8414,69147
8415,69225
8416,69225
8417,69225
8418,69186
8419,69264
8420,69264
8421,69264
8422,69303
8423,69303
8424,69225
8425,69303
8426,69225
8427,69303
8428,69381
8429,69342
8430,69381
8431,69342
8432,69303
8433,69342
8434,69342
8435,69381
8436,69303
8437,69459
8438,69381
8439,69420
8440,69381
8441,69459
8442,69420
8443,69498
8444,69381
8445,69498
8446,69498
8447,69459
8448,69498
8449,69420
8450,69459
8451,69498
8452,69459
8453,69537
8454,69498
8455,69576
8456,69537
8457,69537
8458,73866
8459,69537
8460,69537
8461,69537
8462,69576
8463,69615
8464,69615
8465,69693
8466,69537
8467,69654
8468,69615
8469,69537
8470,69693
8471,69693
8472,69693
8473,70902
8474,69732
8475,69654
8476,69732
8477,69615
8478,69732
8479,69693
8480,69732
8481,69810
8482,69732
8483,69849
8484,69849
8485,69810
8486,69771
8487,69771
8488,69849
8489,69849
8490,69849
8491,69849
8492,69771
8493,69771
8494,69771
8495,69849
8496,69927
8497,69888
8498,69810
8499,69888
8500,69927
8501,69927
8502,69966
8503,69927
8504,69888
8505,69966
8506,69849
8507,69849
8508,69966
8509,69966
8510,70083
8511,69966
8512,70044
8513,74607
8514,70356
8515,70005
8516,71292
8517,70512
8518,70005
8519,70161
8520,70044
8521,70083
8522,70083
8523,70044
8524,70083
8525,70161
8526,70122
8527,70122
8528,70122
8529,70161
8530,70122
8531,70200
8532,70122
8533,70161
8534,70161
8535,70239
8536,70161
8537,70239
8538,70200
8539,70200
8540,70239
8541,70278
8542,70239
8543,70278
8544,70200
8545,71487
8546,70590
8547,70317
8548,70902
8549,70668
8550,70356
8551,70317
8552,70356
8553,70356
8554,70434
8555,70356
8556,71565
8557,71097
8558,70785
8559,71253
8560,71058
8561,70473
8562,70395
8563,70434
8564,70434
8565,72696
8566,70512
8567,70980
8568,79560
8569,70473
8570,128045
8571,72033
8572,70863
8573,136968
8574,71214
8575,71253
8576,71175
8577,71214
8578,71253
8579,71214
8580,72423
8581,71214
8582,78663
8583,127608
8584,71292
8585,71292
8586,71253
8587,71604
8588,71292
8589,71370
8590,71331
8591,71331
8592,71409
8593,71565
8594,71409
8595,71370
8596,71370
8597,72111
8598,71643
8599,71253
8600,71448
8601,71370
8602,71448
8603,72657
8604,71487
8605,71448
8606,71487
8607,71448
8608,71448
8609,71526
8610,71487
8611,71487
8612,71526
8613,71487
8614,71526
8615,71565
8616,71526
8617,85566
8618,71565
8619,71565
8620,71565
8621,71604
8622,71604
8623,71604
8624,71604
8625,71643
8626,71643
8627,71643
8628,71643
8629,71682
8630,71682
8631,71682
8632,72930
8633,71682
8634,71721
8635,71682
8636,71760
8637,71721
8638,71721
8639,71760
8640,71760
8641,71760
8642,71799
8643,71721
8644,71799
8645,180765
8646,71721
8647,77376
8648,71760
8649,71838
8650,71838
8651,71838
8652,71838
8653,71877
8654,71838
8655,71838
8656,71838
8657,71877
8658,71916
8659,71916
8660,71916
8661,71916
8662,71955
8663,71916
8664,71955
8665,71955
8666,87936
8667,72072
8668,71955
8669,71916
8670,71955
8671,71955
8672,72033
8673,71994
8674,71994
8675,72033
8676,72033
8677,72033
8678,72033
8679,72072
8680,72072
8681,76596
8682,84240
8683,75738
8684,72072
8685,72072
8686,72189
8687,72111
8688,72150
8689,72150
8690,72111
8691,72150
8692,72150
8693,72150
8694,72189
8695,72150
8696,72189
8697,72189
8698,72228
8699,72228
8700,72228
8701,72189
8702,72267
8703,72267
8704,72228
8705,72306
8706,72228
8707,72306
8708,72267
8709,72267
8710,72306
8711,72345
8712,72306
8713,72306
8714,72345
8715,72345
8716,72345
8717,72345
8718,72345
8719,95590
8720,72189
8721,72774
8722,72111
8723,71721
8724,71760
8725,71799
8726,71760
8727,71760
8728,71799
8729,71760
8730,71799
8731,71877
8732,71799
8733,71838
8734,71799
8735,71760
8736,71838
8737,71877
8738,71838
8739,71916
8740,71916
8741,71955
8742,71994
8743,71994
8744,71838
8745,71916
8746,71916
8747,71916
8748,71955
8749,71916
8750,71955
8751,71955
8752,71955
8753,71955
8754,71916
8755,71994
8756,72033
8757,72072
8758,72111
8759,72033
8760,72111
8761,72072
8762,72033
8763,72072
8764,72033
8765,72033
8766,72072
8767,72072
8768,72072
8769,72072
8770,72111
8771,80028
8772,72696
8773,72462
8774,72150
8775,72150
8776,72228
8777,72189
8778,72228
8779,72111
8780,72189
8781,72150
8782,72228
8783,72228
8784,72306
8785,72267
8786,72267
8787,73515
8788,72267
8789,72267
8790,72228
8791,72306
8792,72267
8793,72345
8794,72384
8795,72345
8796,72345
8797,72345
8798,72345
8799,72384
8800,72306
8801,72345
8802,72462
8803,72384
8804,72384
8805,72345
8806,72462
8807,72462
8808,72462
8809,72423
8810,72423
8811,72462
8812,72501
8813,72501
8814,72540
8815,72462
8816,72501
8817,72540
8818,72462
8819,72501
8820,72501
8821,72579
8822,72579
8823,72540
8824,77649
8825,72618
8826,74022
8827,73203
8828,72735
8829,72657
8830,72579
8831,72579
8832,72735
8833,72579
8834,72696
8835,72657
8836,72618
8837,72696
8838,72618
8839,72618
8840,73866
8841,72618
8842,72618
8843,72774
8844,72618
8845,72774
8846,72696
8847,72813
8848,72696
8849,72735
8850,72696
8851,72813
8852,72696
8853,72696
8854,72735
8855,72852
8856,72852
8857,72891
8858,72774
8859,72852
8860,72774
8861,72774
8862,72774
8863,72930
8864,72813
8865,72969
8866,72813
8867,72852
8868,72852
8869,72891
8870,72891
8871,73008
8872,72891
8873,72891
8874,73008
8875,73086
8876,76713
8877,72969
8878,73047
8879,73047
8880,73047
8881,73008
8882,73047
8883,73047
8884,73008
8885,73008
8886,73086
8887,73086
8888,73047
8889,73125
8890,73242
8891,73125
8892,73125
8893,73164
8894,73164
8895,73164
8896,73164
8897,73164
8898,73281
8899,73242
8900,73203
8901,73164
8902,73203
8903,73242
8904,73203
8905,73242
8906,73242
8907,73242
8908,73281
8909,73320
8910,73320
8911,73281
8912,73281
8913,73320
8914,73320
8915,73359
8916,73281
8917,73359
8918,73320
8919,73398
8920,73437
8921,73359
8922,73437
8923,74451
8924,74256
8925,73866
8926,74178
8927,73827
8928,73827
8929,78819
8930,158340
8931,74568
8932,74997
8933,74997
8934,74763
8935,75153
8936,75309
8937,73788
8938,74061
8939,73437
8940,73710
8941,73710
8942,76479
8943,87243
8944,78936
8945,73632
8946,73359
8947,74100
8948,74178
8949,74178
8950,73515
8951,73671
8952,73749
8953,73632
8954,73788
8955,73944
8956,74217
8957,73788
8958,73944
8959,73827
8960,74100
8961,74217
8962,74373
8963,74295
8964,91923
8965,92859
8966,93366
8967,74646
8968,74100
8969,74919
8970,74490
8971,74646
8972,74880
8973,74997
8974,75153
8975,74607
8976,74607
8977,74841
8978,82251
8979,80340
8980,73866
8981,73476
8982,73983
8983,73710
8984,73593
8985,73983
8986,73554
8987,73827
8988,74178
8989,74217
8990,73866
8991,73944
8992,73983
8993,80067
8994,88023
8995,75465
8996,75270
8997,73515
8998,73554
8999,73593
9000,74334
9001,74256
9002,74568
9003,74100
9004,73593
9005,74490
9006,74373
9007,74256
9008,74139
9009,74139
9010,74256
9011,74412
9012,74178
9013,74139
9014,74139
9015,74217
9016,74139
9017,74139
9018,74178
9019,74139
9020,74217
9021,74217
9022,74178
9023,74217
9024,74256
9025,74178
9026,74178
9027,74178
9028,74256
9029,78936
9030,74217
9031,74217
9032,74256
9033,74256
9034,74256
9035,74295
9036,74334
9037,74334
9038,74412
9039,74295
9040,74295
9041,74373
9042,74295
9043,74373
9044,85293
9045,82797
9046,74412
9047,74451
9048,74412
9049,74373
9050,74451
9051,74412
9052,74412
9053,74451
9054,74451
9055,74412
9056,74490
9057,74451
9058,74529
9059,74568
9060,74529
9061,74568
9062,74607
9063,74490
9064,74568
9065,74607
9066,74607
9067,74568
9068,74529
9069,74568
9070,74529
9071,74607
9072,74568
9073,74685
9074,74607
9075,74607
9076,74646
9077,74724
9078,76869
9079,75075
9080,74685
9081,79092
9082,74607
9083,74763
9084,74646
9085,74685
9086,74724
9087,74724
9088,74763
9089,74802
9090,74724
9091,74724
9092,74763
9093,74802
9094,76011
9095,84552
9096,84435
9097,74802
9098,74880
9099,74763
9100,74841
9101,74880
9102,74880
9103,74880
9104,74880
9105,74841
9106,74841
9107,74958
9108,74880
9109,74919
9110,74919
9111,74919
9112,74919
9113,74919
9114,74958
9115,74958
9116,74997
9117,74919
9118,74919
9119,74919
9120,74958
9121,74997
9122,75036
9123,74997
9124,75075
9125,75036
9126,75036
9127,75036
9128,75075
9129,75075
9130,75114
9131,77922
9132,75075
9133,75075
9134,75075
9135,75153
9136,75153
9137,75153
9138,75153
9139,75153
9140,75192
9141,75153
9142,75192
9143,75153
9144,75231
9145,75192
9146,75192
9147,75270
9148,75231
9149,75231
9150,75270
9151,75699
9152,87555
9153,88257
9154,75777
9155,75699
9156,75699
9157,75738
9158,75777
9159,75738
9160,75816
9161,75738
9162,75738
9163,75816
9164,75816
9165,75816
9166,75816
9167,75816
9168,75855
9169,75777
9170,75855
9171,75894
9172,75894
9173,75816
9174,75894
9175,75894
9176,75933
9177,75894
9178,75933
9179,75855
9180,75933
9181,75894
9182,80535
9183,75894
9184,75972
9185,75972
9186,75972
9187,76011
9188,75972
9189,76011
9190,76050
9191,76050
9192,76050
9193,76089
9194,76089
9195,76011
9196,76050
9197,76089
9198,85839
9199,75621
9200,75660
9201,75660
9202,75660
9203,75699
9204,75699
9205,75699
9206,75699
9207,75738
9208,75738
9209,75738
9210,75777
9211,75699
9212,75738
9213,75777
9214,75738
9215,75738
9216,75777
9217,75816
9218,75816
9219,75855
9220,76908
9221,75738
9222,75738
9223,76167
9224,75894
9225,75894
9226,75816
9227,75855
9228,75894
9229,75933
9230,75855
9231,75894
9232,75894
9233,80067
9234,75933
9235,75972
9236,75933
9237,75933
9238,75972
9239,76050
9240,76011
9241,75972
9242,76011
9243,76011
9244,76011
9245,76089
9246,75972
9247,76050
9248,82212
9249,89271
9250,77103
9251,76089
9252,76089
9253,76089
9254,76128
9255,76128
9256,76128
9257,76128
9258,76128
9259,76128
9260,76167
9261,76167
9262,76167
9263,76206
9264,76167
9265,76206
9266,76206
9267,76206
9268,76206
9269,76206
9270,76284
9271,76245
9272,76245
9273,76245
9274,77337
9275,78039
9276,76323
9277,76050
9278,76128
9279,76518
9280,76362
9281,76362
9282,76518
9283,84942
9284,76713
9285,77337
9286,78000
9287,78234
9288,77454
9289,77688
9290,77883
9291,78039
9292,77064
9293,76518
9294,76869
9295,76713
9296,76596
9297,76908
9298,87243
9299,86892
9300,76986
9301,77337
9302,76752
9303,76557
9304,76245
9305,76128
9306,76635
9307,77025
9308,77142
9309,77181
9310,77415
9311,76713
9312,76518
9313,76908
9314,76440
9315,76518
9316,76440
9317,76869
9318,76518
9319,78117
9320,77025
9321,76986
9322,76869
9323,76557
9324,77181
9325,77025
9326,76986
9327,77103
9328,76908
9329,77844
9330,77649
9331,77727
9332,87750
9333,77493
9334,77532
9335,77337
9336,77142
9337,78351
9338,77454
9339,86658
9340,77649
9341,77688
9342,78078
9343,77688
9344,77727
9345,77844
9346,77688
9347,78351
9348,77688
9349,76089
9350,76323
9351,76284
9352,76440
9353,76050
9354,75972
9355,75894
9356,76245
9357,76128
9358,76284
9359,75972
9360,75933
9361,76596
9362,76674
9363,76479
9364,76050
9365,76518
9366,76245
9367,76089
9368,76128
9369,76401
9370,76479
9371,75933
9372,75933
9373,76284
9374,75933
9375,75933
9376,76674
9377,76323
9378,76089
9379,76011
9380,76479
9381,76752
9382,82758
9383,76440
9384,76284
9385,76128
9386,76050
9387,76245
9388,76323
9389,76908
9390,76479
9391,75972
9392,76362
9393,75816
9394,76206
9395,75816
9396,76167
9397,76128
9398,76206
9399,76167
9400,76128
9401,76284
9402,76440
9403,75894
9404,76401
9405,75855
9406,76245
9407,75933
9408,76635
9409,75855
9410,76440
9411,75972
9412,75972
9413,76167
9414,76479
9415,76206
9416,76440
9417,76362
9418,76401
9419,76557
9420,75933
9421,76557
9422,76401
9423,76596
9424,76362
9425,76011
9426,76635
9427,76089
9428,76011
9429,76011
9430,76440
9431,76089
9432,76635
9433,76635
9434,77532
9435,78702
9436,77142
9437,76947
9438,76596
9439,76869
9440,76635
9441,76635
9442,76752
9443,76713
9444,78000
9445,76557
9446,76830
9447,76713
9448,76284
9449,76713
9450,76518
9451,76518
9452,76869
9453,76635
9454,76830
9455,76635
9456,76908
9457,76635
9458,76284
9459,76479
9460,76674
9461,76674
9462,76752
9463,76869
9464,76830
9465,77064
9466,77064
9467,76713
9468,76986
9469,77064
9470,76986
9471,77025
9472,77103
9473,76674
9474,77025
9475,77025
9476,76908
9477,76947
9478,76752
9479,76440
9480,76518
9481,84630
9482,76440
9483,77064
9484,76479
9485,76440
9486,76479
9487,76479
9488,76518
9489,76947
9490,77259
9491,76518
9492,77103
9493,76986
9494,77064
9495,76557
9496,77298
9497,77064
9498,76986
9499,77337
9500,87048
9501,88413
